v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test,time_taken
0.35,0.05,1000,5000,500,True,True,0.280974458284,0.102930587895,0.207511352984,0.197138799721,0.273524655314,0.109453530736,0.211542465929,0.19817355066,330.1219
0.35,0.05,1000,5000,500,False,True,0.300835801717,0.114407040363,0.219746596463,0.211663146181,0.298924663347,0.123634264798,0.225839028788,0.216132652311,391.8277
0.35,0.075,100,5000,500,True,True,0.347587505768,0.136010225713,0.250622704846,0.244740145442,0.372103160871,0.15512819172,0.257270227344,0.261500526645,200.9599
0.35,0.075,100,5000,500,False,True,0.345208868123,0.132360369801,0.247882365425,0.241817201117,0.373939668807,0.157419642066,0.263917940091,0.265092416988,197.1694
0.075,0.125,1000,5000,500,True,True,0.347478588705,0.137758704819,0.247741447521,0.244326247015,0.37087012082,0.159116818591,0.261680235086,0.263889058166,333.6714
0.075,0.125,1000,5000,500,False,True,0.356184097573,0.141893298337,0.260146588261,0.252741328057,0.383541867891,0.161861969351,0.274754007753,0.273385948332,398.7638
0.075,0.15,100,5000,500,True,True,0.353674738207,0.140067409412,0.25445785103,0.24939999955,0.391449154999,0.169133957397,0.27767553666,0.279419549685,187.4286
0.075,0.15,100,5000,500,False,True,0.355770194768,0.142311130694,0.257316626485,0.251799317316,0.375585457287,0.150801982922,0.258743540114,0.261710326774,213.9027
0.075,0.15,1000,5000,500,True,True,0.359132404587,0.144996498141,0.261032751512,0.255053884747,0.386173613923,0.161216808061,0.272999218481,0.273463213488,341.6807
0.075,0.15,1000,5000,500,False,True,0.362335558881,0.145065728796,0.261331178904,0.256244155527,0.394409205284,0.164064030283,0.282000040836,0.280157758801,397.7812
0.075,0.175,100,5000,500,True,True,0.357469147479,0.143932953189,0.260402342582,0.253934814417,0.382845257074,0.16050244466,0.270022236147,0.271123312627,176.3709
0.075,0.175,100,5000,500,False,True,0.358034076984,0.143654687725,0.259424567088,0.253704443932,0.374562095463,0.150061242181,0.258743540114,0.261122292586,214.5408
0.075,0.175,1000,5000,500,True,True,0.353904308823,0.14183665677,0.254661784603,0.250134250065,0.385588265937,0.162602710092,0.276723195428,0.274971390486,368.3710
0.075,0.175,1000,5000,500,False,True,0.359542756581,0.142728500125,0.262077442022,0.254782899576,0.387052341836,0.160158306377,0.274720832379,0.273977160197,381.2651
0.025,0.05,100,5000,500,True,True,0.33328421231,0.127709553789,0.238094240943,0.233029335681,0.350082794652,0.143140509892,0.22667553646,0.239966280334,197.4330
0.025,0.05,100,5000,500,False,True,0.329672147901,0.124419958508,0.235563686464,0.229885264291,0.359143740159,0.149597702953,0.261677487731,0.256806310281,197.6698
0.025,0.05,1000,5000,500,True,True,0.305846371768,0.116163178964,0.220362743038,0.214124097923,0.30707832314,0.125111793117,0.231089611686,0.221093242648,319.5814
0.025,0.05,1000,5000,500,False,True,0.307590285401,0.117182509191,0.223474892182,0.216082562258,0.309195195335,0.127250816095,0.224206115384,0.220217375605,386.2855
0.025,0.075,100,5000,500,True,True,0.353595877581,0.137902995408,0.254128274949,0.248542382646,0.368378909793,0.151798802591,0.263563115314,0.261246942566,195.1706
0.025,0.075,100,5000,500,False,True,0.336859371611,0.128219897967,0.243105129415,0.236061466331,0.358580761792,0.148303680055,0.253978910928,0.253621117592,195.7412
0.025,0.075,1000,5000,500,True,True,0.326005364917,0.127934923885,0.236076749315,0.230005679373,0.326996439512,0.134848250339,0.231288856687,0.231044515513,319.4402
0.025,0.075,1000,5000,500,False,True,0.357149759213,0.14398054922,0.258439819237,0.253190042556,0.387479271228,0.161957548801,0.274380170862,0.27460566363,382.1829
0.025,0.1,100,5000,500,True,True,0.353533628542,0.140062843529,0.254543308059,0.24937992671,0.37730910401,0.1557050456,0.263962136333,0.265658761981,193.7810
0.025,0.1,100,5000,500,False,True,0.346090907194,0.133192835977,0.250814967236,0.243366236802,0.378071264243,0.157970691017,0.269617574879,0.268553176713,193.9866
0.3,0.35,100,5000,500,True,True,0.350908203822,0.139663872831,0.254680168574,0.248417415076,0.383734263935,0.162463267171,0.271256313095,0.272484614734,180.7114
0.3,0.35,100,5000,500,False,True,0.356554011836,0.139404228827,0.25579521659,0.250584485751,0.382748122623,0.156524144094,0.264877717733,0.268049994816,202.7316
0.3,0.35,1000,5000,500,True,True,0.358438031027,0.144031206757,0.257711852136,0.25339369664,0.403278583268,0.169463202226,0.285579466987,0.286107084161,355.0734
0.3,0.35,1000,5000,500,False,True,0.36156726674,0.143409580018,0.263392270956,0.256123039238,0.396173044,0.163884949149,0.28179226095,0.280616751366,394.8437
0.325,0.05,100,5000,500,True,True,0.319922688121,0.121468743724,0.228981418787,0.223457616877,0.335033848567,0.141347215624,0.242658201598,0.239679755263,178.9617
0.325,0.05,100,5000,500,False,True,0.328049975584,0.123747481127,0.233284270659,0.22836057579,0.336137356553,0.140933180536,0.245766402121,0.240945646403,197.3182
0.325,0.05,1000,5000,500,True,True,0.265792120796,0.0946563781115,0.196924711415,0.185791070107,0.283952017121,0.11874324938,0.222176184063,0.208290483521,354.9933
0.325,0.05,1000,5000,500,False,True,0.311832852591,0.118927785142,0.22474733984,0.218502659191,0.320554471344,0.132828078873,0.234522022181,0.229301524133,404.1638
0.325,0.075,100,5000,500,True,True,0.353160054593,0.137281886182,0.255554244108,0.248665394961,0.375868621196,0.15856136394,0.265538902375,0.266656295837,190.2659
0.325,0.075,100,5000,500,False,True,0.351039591343,0.137724674607,0.253226038073,0.247330101341,0.368195372701,0.153129370933,0.25629710994,0.259207284525,227.5137
0.15,0.075,1000,5000,500,True,True,0.302653085938,0.115185993941,0.220982927534,0.212940669138,0.288640734251,0.115310736474,0.215763866365,0.20657177903,314.2590
0.15,0.075,1000,5000,500,False,True,0.346254683081,0.137759097462,0.250019404666,0.244677728403,0.381638040757,0.163320178897,0.277482018957,0.274146746204,372.0232
0.225,0.175,1000,5000,500,True,True,0.356034386523,0.142549088322,0.25848854334,0.252357339395,0.374238530487,0.151567105911,0.267100959762,0.26430219872,338.2081
0.225,0.175,1000,5000,500,False,True,0.356953913905,0.141836970438,0.259815558118,0.252868814154,0.397812907585,0.166549095994,0.282447270429,0.282269758002,398.6247
0.225,0.2,100,5000,500,True,True,0.358437595478,0.1445281917,0.259699052602,0.25422161326,0.383666617634,0.161990563948,0.263131145156,0.269596108913,176.3816
0.225,0.2,100,5000,500,False,True,0.360492420978,0.144459750239,0.26057480016,0.255175657126,0.37239705149,0.148361242181,0.260622554648,0.260460282773,204.9841
0.225,0.2,1000,5000,500,True,True,0.359929573416,0.143530726347,0.261434868659,0.254965056141,0.395403206044,0.159476001434,0.283838863011,0.279572690163,335.8092
0.225,0.2,1000,5000,500,False,True,0.352418088781,0.141527321333,0.254699860569,0.249548423561,0.3859805316,0.165079438157,0.279067733243,0.276709234333,413.5304
0.225,0.225,100,5000,500,True,True,0.35776801628,0.145219792323,0.259342506637,0.25411010508,0.381182379358,0.156741584061,0.262757850773,0.266893938064,178.6269
0.225,0.225,100,5000,500,False,True,0.356861231416,0.14401776439,0.259275675949,0.253384890585,0.377974708975,0.15644219935,0.264291882159,0.266236263495,199.3009
0.225,0.225,1000,5000,500,True,True,0.353591519592,0.142223524012,0.254443815016,0.250086286206,0.385239790859,0.165079438157,0.278567733243,0.276295654086,334.3911
0.225,0.225,1000,5000,500,False,True,0.367476535569,0.147631852392,0.267345163537,0.260817850499,0.395872806817,0.161659949149,0.281186200344,0.279572985437,376.9176
0.175,0.1,100,5000,500,True,True,0.351187906718,0.138649334335,0.254233512268,0.24802358444,0.367193122531,0.148830282119,0.25802153353,0.258014979393,182.8499
0.175,0.1,100,5000,500,False,True,0.351945933054,0.137991207909,0.255427197898,0.24845477962,0.361208571351,0.150059241063,0.254789790734,0.255352534383,190.4244
0.175,0.1,1000,5000,500,True,True,0.352028567619,0.140902913762,0.25272634816,0.248552609847,0.373436427354,0.159781387474,0.27426547442,0.269161096416,333.3144
0.175,0.1,1000,5000,500,False,True,0.353811537925,0.140943778049,0.254606826326,0.249787380766,0.377359566795,0.160951757845,0.275267733243,0.271193019294,381.3357
0.175,0.125,100,5000,500,True,True,0.352933403306,0.140017943667,0.253704842595,0.248885396523,0.367743121884,0.15181822021,0.258310022572,0.259290454889,188.5450
0.175,0.125,100,5000,500,False,True,0.356303298131,0.143138973719,0.259957217476,0.253133163109,0.372341960158,0.148909675229,0.25688445941,0.259378698266,191.1644
0.175,0.125,1000,5000,500,True,True,0.358798108691,0.143815364949,0.257664271156,0.253425914932,0.376253345302,0.15110115609,0.256879537558,0.261411346317,336.3178
0.175,0.125,1000,5000,500,False,True,0.35313112887,0.14084032805,0.253783177672,0.249251544864,0.388876096625,0.161957548801,0.276157948639,0.275663864689,384.9373
0.175,0.15,100,5000,500,True,True,0.352194686437,0.138329703383,0.254263793031,0.248262727617,0.384633485846,0.16001010813,0.267582210918,0.270741934965,188.1825
0.175,0.15,100,5000,500,False,True,0.358322696087,0.143207020745,0.258676887514,0.253402201449,0.376747108011,0.155527817436,0.264152799972,0.265475908473,198.8862
0.3,0.125,1000,5000,500,True,True,0.360517858757,0.143220386779,0.260416596266,0.2547182806,0.399919298525,0.170656941855,0.287125594284,0.285900611554,335.2742
0.3,0.125,1000,5000,500,False,True,0.355230756017,0.141409488727,0.256435667796,0.25102530418,0.366884306188,0.153124753057,0.268007992983,0.262672350743,381.3587
0.1,0.35,100,5000,500,True,True,0.353970728678,0.140854735926,0.256154531924,0.250326665509,0.38398897326,0.159761333919,0.268818603695,0.270856303625,190.9721
0.1,0.35,100,5000,500,False,True,0.358195674239,0.140695517769,0.258276594474,0.252389262161,0.380838938326,0.154998023156,0.264679436711,0.266838799398,194.5900
0.1,0.35,1000,5000,500,True,True,0.363013184805,0.145017502066,0.261399910272,0.256476865714,0.409645874248,0.171107337557,0.293439711648,0.291397641151,332.9131
0.1,0.35,1000,5000,500,False,True,0.365804070296,0.146741660018,0.265403425057,0.259316385123,0.407090274576,0.1656676389,0.290169945134,0.287642619537,377.1027
0.125,0.05,100,5000,500,True,True,0.317174767062,0.119534430558,0.226254897588,0.220988031736,0.344513380731,0.143826747788,0.241028470621,0.24312286638,222.3189
0.125,0.05,100,5000,500,False,True,0.330289992252,0.124467744168,0.235479828132,0.230079188184,0.358550430016,0.152708981653,0.257577708425,0.256279040031,203.1741
0.125,0.05,1000,5000,500,True,True,0.302753553408,0.113378890041,0.221140681982,0.212424375143,0.321721935262,0.127116440315,0.231729500008,0.226855958529,324.0948
0.125,0.05,1000,5000,500,False,True,0.301066879914,0.114449552714,0.221020569101,0.212179000576,0.293672645371,0.118185084147,0.217932045793,0.209929925104,353.7798
0.125,0.075,100,5000,500,True,True,0.349720430816,0.139479822752,0.252713515639,0.247304589735,0.358336729466,0.143981799986,0.245487568278,0.249268699243,174.6665
0.125,0.075,100,5000,500,False,True,0.34814072619,0.137147379005,0.25185036199,0.245712822395,0.360877251968,0.148241059245,0.254299141949,0.254472484388,193.9731
0.05,0.325,100,5000,500,True,True,0.361487243846,0.143072262217,0.258721785665,0.254427097242,0.392508052236,0.166697221017,0.271162133015,0.276789135423,187.5396
0.05,0.325,100,5000,500,False,True,0.358407882224,0.141269482605,0.257611492729,0.252429619186,0.392544505663,0.163708549472,0.277357931335,0.277870328823,198.4366
0.05,0.325,1000,5000,500,True,True,0.363593174935,0.145438445998,0.262625781498,0.257219134144,0.403063294087,0.168510123047,0.289527558509,0.287033658548,332.4784
0.05,0.325,1000,5000,500,False,True,0.356764908668,0.142966457058,0.259603814706,0.253111726811,0.390857551319,0.161996649486,0.278329057487,0.277061086097,408.9619
0.05,0.35,100,5000,500,True,True,0.356069390745,0.142699504188,0.260096255277,0.25295505007,0.378995124031,0.158618846777,0.266002274627,0.267872081812,181.3885
0.05,0.35,100,5000,500,False,True,0.36188044874,0.144248966166,0.260339775163,0.255489730023,0.380003569991,0.154719467289,0.264869091883,0.266530709721,202.6315
0.05,0.35,1000,5000,500,True,True,0.359650148052,0.145270797485,0.262067572308,0.255662839282,0.395036115029,0.162698289542,0.283110570092,0.280281658221,331.5939
0.05,0.35,1000,5000,500,False,True,0.359511318973,0.142417589707,0.261704116796,0.254544341825,0.394352354345,0.164084191573,0.282824855806,0.280420467241,393.3589
0.075,0.05,100,5000,500,True,True,0.335724191212,0.127554501652,0.243151798944,0.235476830603,0.355435116035,0.149766813413,0.246016396882,0.250406108777,181.5679
0.075,0.05,100,5000,500,False,True,0.338574149443,0.128674664117,0.243876209135,0.237041674232,0.347711693953,0.146202710849,0.249064640554,0.247659681785,206.7729
0.0,0.1,1000,5000,500,True,True,0.36111004897,0.144965849625,0.260147582966,0.255407827187,0.399523793996,0.166533909297,0.282957845366,0.283005182886,335.0475
0.0,0.1,1000,5000,500,False,True,0.345685019008,0.136828789056,0.248553560505,0.243689122857,0.378324475032,0.160624696913,0.273709437922,0.270886203289,371.9200
0.0,0.125,100,5000,500,True,True,0.358803314699,0.143870338109,0.258507332337,0.253726995048,0.379693795086,0.15742226558,0.263005922861,0.266707327842,184.6411
0.0,0.125,100,5000,500,False,True,0.355456945891,0.139214715699,0.255351907229,0.250007856273,0.368056721845,0.151224320932,0.258546987048,0.259276009942,181.9561
0.0,0.125,1000,5000,500,True,True,0.360211286951,0.144647819477,0.259151684173,0.254670263533,0.37581065096,0.153008731086,0.2573213365,0.262046906182,329.3422
0.0,0.125,1000,5000,500,False,True,0.354975979786,0.142542773879,0.255032322892,0.250850358852,0.389262215178,0.163076957207,0.275882859293,0.276074010559,383.7334
0.0,0.15,100,5000,500,True,True,0.349763530437,0.137630093548,0.253495358009,0.246962993998,0.385874442356,0.164285472549,0.270028477836,0.273396130913,186.6165
0.0,0.15,100,5000,500,False,True,0.359274093569,0.142699766597,0.261630841243,0.254534900469,0.373749447883,0.151353843262,0.260315605825,0.26180629899,184.8906
0.0,0.15,1000,5000,500,True,True,0.344297828547,0.136608063902,0.24923984024,0.243381910896,0.353340868511,0.145044546227,0.250166792374,0.24951740237,356.4129
0.0,0.15,1000,5000,500,False,True,0.357709739126,0.143091394021,0.258942629884,0.25324792101,0.380463962399,0.161255908745,0.272004241179,0.271241370775,379.8571
0.3,0.325,1000,5000,500,True,True,0.362250807172,0.142376930856,0.262945608593,0.255857782207,0.384434357414,0.156902625917,0.268212395252,0.269849792861,337.3173
0.3,0.325,1000,5000,500,False,True,0.365337978782,0.144808156479,0.265283365732,0.258476500331,0.397774102201,0.16212589897,0.281366123879,0.280422041683,367.5210
0.275,0.075,100,5000,500,True,True,0.350635756933,0.136262945335,0.25280611205,0.246568271439,0.370830966016,0.152994690799,0.259379116543,0.261068257786,190.8248
0.275,0.075,100,5000,500,False,True,0.344152046597,0.1333231442,0.249519517662,0.242331569486,0.363119096134,0.1509486869,0.256186071959,0.256751284997,204.6708
0.275,0.075,1000,5000,500,True,True,0.362684000949,0.145290759556,0.263539528978,0.257171429828,0.384096639147,0.153154270323,0.265945846713,0.267732252061,337.3315
0.275,0.075,1000,5000,500,False,True,0.326591786068,0.127158173511,0.23474257981,0.22949751313,0.334253446087,0.139095735231,0.236410903486,0.236586694935,412.2656
0.275,0.1,100,5000,500,True,True,0.353485443969,0.141583783866,0.257224282676,0.250764503504,0.379915094216,0.156306404426,0.263300965884,0.266507488175,175.9745
0.275,0.1,100,5000,500,False,True,0.350312414007,0.137028259877,0.253614963631,0.246985212505,0.384035391275,0.16131402916,0.276712309858,0.274020576764,186.4879
0.275,0.1,1000,5000,500,True,True,0.350379329751,0.139727616514,0.253646326802,0.247917757689,0.381302061921,0.1623520511,0.269282018957,0.27097871066,322.1797
0.275,0.1,1000,5000,500,False,True,0.352297786292,0.139754169478,0.253627765322,0.248559907031,0.387886386718,0.164057818451,0.278311430722,0.27675187863,364.9153
0.275,0.125,100,5000,500,True,True,0.35332622863,0.139257151005,0.2525345937,0.248372657778,0.370763519965,0.152641868962,0.257512530708,0.260305973211,169.9838
0.275,0.125,100,5000,500,False,True,0.361228761299,0.142071545131,0.260388542295,0.254562949575,0.369384003891,0.148339304859,0.256090864086,0.257938057612,181.3307
0.225,0.05,100,5000,500,True,True,0.312037908952,0.116181997076,0.221523808655,0.216581238227,0.352408582751,0.148854612367,0.252059940907,0.251107712008,193.5892
0.225,0.05,100,5000,500,False,True,0.327582737997,0.123969960262,0.234972438527,0.228841712262,0.344015488496,0.145245851102,0.24943755248,0.246232964026,214.0186
0.225,0.05,1000,5000,500,True,True,0.302443067139,0.115553228501,0.222881295263,0.213625863634,0.303390544143,0.128324083185,0.226111379946,0.219275335758,321.2211
0.225,0.05,1000,5000,500,False,True,0.329655935544,0.129834242167,0.23897858427,0.23282292066,0.347346775564,0.144926504462,0.242722462297,0.244998580775,384.4325
0.225,0.075,100,5000,500,True,True,0.328281339233,0.12781365121,0.237578424402,0.231224471615,0.340255450399,0.138856412859,0.239205607481,0.239439156913,176.8391
